"","text","favoriteCount","created","statusSource","period"
"5936","   Flop",6,"2022-12-07","iPhone",8
"5937","  Ratio",2,"2022-12-07","iPhone",8
"5938"," Une photo de grizou please",0,"2022-12-07","iPhone",8
"5939","England fans believed that mbappe wasnt gonna play ",0,"2022-12-07","iPhone",8
"5940"," Obviously the level of English of the French is absurd They only know how to say freed from desire ",0,"2022-12-07","iPhone",8
"5941","52 goals and counting soccerchartwithupwardstrend

The French National team celebrates Olivier Giroud becoming the alltime mens leading s ",311,"2022-12-07","iPhone",8
"5942","The final should be between  and ",2,"2022-12-07","Android",8
"5943","  look like a little mousemouse",0,"2022-12-07","Android",8
"5944","     On attend",1,"2022-12-07","iPhone",8
"5945","     I dont see him",1,"2022-12-07","iPhone",8
"5946","  Bonjourrrrrrr ya cheese eating surrender monkeys",0,"2022-12-07","iPhone",8
"5947","  Topnotch performance   Well done Greetings from  wink",1,"2022-12-07","Web App",8
"5948"," Allez Les Bleus  go to 3rd stars also become the first NT to win World Cup back to back since new ",2,"2022-12-07","Android",8
"5949","     wheres Jude lads",0,"2022-12-07","iPhone",8
"5950"," Money",0,"2022-12-07","Android",8
"5951","  Fofana shouldnt come close to the English game",0,"2022-12-07","iPhone",8
"5952","  LES BLUES blueheart",0,"2022-12-07","Android",8
"5953","     I legit thought they missed someone out and then I reme ",3,"2022-12-07","Android",8
"5954","     ",0,"2022-12-07","Web App",8
"5955","     Where are photos of Jude Bellingham",5,"2022-12-07","iPhone",8
"5956","     Wheres Jude",1,"2022-12-07","iPhone",8
"5957","     Loads of  daily bet wins from ",0,"2022-12-07","Android",8
"5958","      Shut your country is not even in the world cup ",0,"2022-12-07","Android",8
"5959","     Announce Bellingham and Qatar ownership",1,"2022-12-07","Android",8
"5960","     Announce Bellingham and Qatar ownership",1,"2022-12-07","Android",8
"5961","     Youre going home youre going home",0,"2022-12-07","Android",8
"5962","     Bring us Bellingham",1,"2022-12-07","Android",8
"5963","     Who let Jude out of sight",24,"2022-12-07","iPhone",8
"5964","     Admin forgot to tag ",8,"2022-12-07","iPhone",8
"5965","     post Jude",17,"2022-12-07","Web App",8
"5966","     Thats not Jude",11,"2022-12-07","iPhone",8
"5967","     Couldve posted Jude behind hendo",47,"2022-12-07","iPhone",8
"5968","Hamtaro is back FRAANG AllezLesBleus ",0,"2022-12-07","Android",8
"5969","If  wins against  amp thats explain more than 90 chance of winning  in Qatar ",1,"2022-12-07","Android",8
"5970","This guy dropping the take the L dance on the Poms this week has me horny ",1,"2022-12-07","iPhone",8
"5971","  Felicitaciones Giroud  roosterlargebluecirclewhitecircleredcirclesoccer9 ",0,"2022-12-07","Android",8
"5972","  If she looks at you like that you won it all hearteyessmile",1,"2022-12-07","iPhone",8
"5973","  Daddy grizi",0,"2022-12-07","iPhone",8
"5974","get ready  ",0,"2022-12-07","iPhone",8
"5975","Respect monsieur Giroud pray ",0,"2022-12-07","Web App",8
"5976","England vs France   
Biggest Game of the Quarterfinals

   
 ",17,"2022-12-07","iPhone",8
"5977"," poke ",0,"2022-12-07","Web App",8
"5978","    Brazil They look phenomenal  just cant see them losing",0,"2022-12-07","Web App",8
"5979","   Ok Rashford and Saka should our quarter final go to penalties on Saturday ev ",0,"2022-12-07","Android",8
"5980","    Extraordinary project Hope this wonderful project will be ",0,"2022-12-07","Web App",8
"5981","My Boysssss have day off blueheart ",0,"2022-12-07","Android",8
"5982","       AAAA SO SO HAPPY",0,"2022-12-07","Android",8
"5983","hearteyeshearteyeshearteyesgoatgoatincredible ",3,"2022-12-07","Android",8
"5984"," Signs  will get big gangbang from  this later",0,"2022-12-07","Android",8
"5985","The French NT celebrate Girouds milestone after becoming the teams all time top scorer 
",1641,"2022-12-07","iPhone",8
"5986","  clapclapclapclapclapclapGiroud fire",0,"2022-12-07","iPhone",8
"5987","Only 8 games left before the end of the FIFAWorldCupQatar2022 sob
  remains the betting favorite foll ",25,"2022-12-07","Buffer",8
"5988","claps record celebrated by the France squad 

",505,"2022-12-07","TweetDeck",8
"5989","  smilepray Dissed in Franais My hopes are high Praying the England national football team t ",0,"2022-12-07","Android",8
"5990","So many ballers and we own none ",1,"2022-12-07","Android",8
"5991","France legend ",1,"2022-12-07","Android",8
"5992","  Legend ",168,"2022-12-07","iPhone",8
"5993","FIFA WORLD CUP 2022 trophy
Quarter finals soccer
Netherlands  Vs Argentina 
Croatia  Vs Brazil 
England  Vs ",0,"2022-12-07","Android",8
"5994","  Congratulations Giroud upon your achievement Im counting on Les Blues  to beat ",2,"2022-12-07","Android",8
"5995","1966  Julio Corts scores the winner for Uruguay vs   in England for the World Cup group stage ",29,"2022-12-07","iPhone",8
"5996","Frances all timetop scorer recieves a clap of honour from the squad for his legendary record clap

52 goals for O ",4,"2022-12-07","Web App",8
"5997","       Hes atletico ",1,"2022-12-07","iPhone",8
"5998","  0 trophy",0,"2022-12-07","iPhone",8
"5999","     Airport this way pointrightpointright Airport this way pointrightpointright A ",0,"2022-12-07","iPhone",8
"6000","   Coman wont play but yeah dembele is a baller",0,"2022-12-07","iPhone",8
"6001","   We have Ousmane Dembl and Kingsley Coman on this side  Saka is very good b ",0,"2022-12-07","Android",8
"6002","   Bukayo saka is a star at Arsenal who are currently dominating in the premier league",0,"2022-12-07","iPhone",8
"6003","    Mate you defiantly took the red pill Honestly love your Lewis poster Awesome work",2,"2022-12-07","Web App",8
"6004","   But you know that apart from Walker and Bellingham maybe no one is a starter ",0,"2022-12-07","Android",8
"6005","   Neither on bellingham level in the midfield",0,"2022-12-07","iPhone",8
"6006","   Dose",0,"2022-12-07","iPhone",8
"6007","AntoineGriezmanns performances in a new midfield role have  been crucial for defending champions France on their ",0,"2022-12-07","Web App",8
"6008","   Tchouameni who plays at Ral and Rabiot who plays an incredible tournament bu ",2,"2022-12-07","Android",8
"6009","    The great Theo Hernandez",0,"2022-12-07","Android",9
"6010","    Both teams have completely changed",0,"2022-12-07","iPhone",9
"6011","  This lovegtgtgt ",0,"2022-12-07","iPhone",9
"6012","Watching  play ",0,"2022-12-07","iPhone",9
"6013","Hes so crazy I love her ",5,"2022-12-07","iPhone",9
"6014","    For sure unless either side is stopped by brazil",0,"2022-12-07","iPhone",9
"6015","    Believe me the one who pass is winning the WC good luck to you ",2,"2022-12-07","iPhone",9
"6016","    Yeah for sure ",1,"2022-12-07","Android",9
"6017","  This guy is just good at fortnite",1,"2022-12-07","Android",9
"6018","    Lets be honest it will be the best game in the World Cup",1,"2022-12-07","iPhone",9
"6019","    We are not afraid of your overated team 
We see Last time what we ",0,"2022-12-07","Android",9
"6020","    So does saka and rashford g",0,"2022-12-07","iPhone",9
"6021","   Im not cryingjoygood luck to rabiot trying to stop Bellingham",0,"2022-12-07","iPhone",9
"6022","   Never will be as fast as your ancestors running away at Dunkirk joySo fas ",1,"2022-12-07","iPhone",9
"6023","         Good Kinder",0,"2022-12-07","Android",9
"6024","   Original",0,"2022-12-07","Web App",9
"6025","   Cry you mobilize all the players of your team against Mbappe while we have D ",2,"2022-12-07","Android",9
"6026","Report  is reportedly interested in  and  Randal Kolo Muani as a potenti ",9,"2022-12-07","Chorus publishing platform",9
"6027","   So does Kyle walkerrunnerdash",0,"2022-12-07","iPhone",9
"6028","   Chill out Frenchy and get back on your skis Good for a fast getaway arent they",0,"2022-12-07","Android",9
"6029"," This made me realize that Penaldo is finished",1,"2022-12-07","Android",9
"6030","  Best player of the competition
CRY ",22,"2022-12-07","iPhone",9
"6031","    grande Theo",0,"2022-12-07","Web App",9
"6032","   Griez will show Penaldo levels joyamp knock that minnow basher Portugal Team smiley",2,"2022-12-07","Android",9
"6033"," ON CONTINUEfire",0,"2022-12-07","Android",9
"6034"," Dembouz cooking",0,"2022-12-07","Android",9
"6035"," On continue winkfire",1,"2022-12-07","iPad",9
"6036","  We heard the same thing last year against Italy ",13,"2022-12-07","Android",9
"6037"," There will be no semi final for France this time tho ur baggete is getting a Kane through it ",1,"2022-12-07","iPhone",9
"6038"," On continuewinkfire",3,"2022-12-07","iPhone",9
"6039","     Lucas is injured",1,"2022-12-07","Android",9
"6040","Team   ",0,"2022-12-07","Web App",9
"6041","  Good luck yow twoheartstwoheartstwoheartstwohearts",0,"2022-12-07","iPhone",9
"6042","    Airport this way pointrightpointright Airport this way pointrightpointright",0,"2022-12-07","iPhone",9
"6043","    You know what to do this Saturday right",0,"2022-12-07","Android",9
"6044","        Y Simeone  ",0,"2022-12-07","iPhone",9
"6045"," lets goooo ",0,"2022-12-07","Web App",9
"6046","  Per favore",0,"2022-12-07","iPhone",9
"6047","Come on our Scots Irish and Welsh friends prepare the  flag  francevsengland FRAENG WorldcupQatar2022 ",4,"2022-12-07","Android",9
"6048","   Pedri and pavi lost yesterday sobsob",0,"2022-12-07","Android",9
"6049","Hes so crazzzzzzzzy Love him ",6,"2022-12-07","Web App",9
"6050","So TRUE  joyjoy",0,"2022-12-07","Android",9
"6051","We are proud to confirm that Patrice Evra is one of the speakers at the second edition of the BlackImpactSummit22 ",1,"2022-12-07","iPhone",9
"6052","1986 FIFA World Cup Qualification  France v East Germany ",1,"2022-12-07","Web App",9
"6053","1986 FIFA World Cup Qualification  France v East Germany ",1,"2022-12-07","Web App",9
"6054"," No Mbappe sobsobsob",0,"2022-12-07","iPhone",9
"6055","  cutie pie",2,"2022-12-07","Web App",9
"6056","It takes your joy of flying to India to the next level
equipedefrance 

indianinaustralia indianaustralian


 ",0,"2022-12-07","Web App",9
"6057","  Kyle walker going to break ur back",0,"2022-12-07","iPhone",9
"6058"," Where is Kyllian sweatsmile",0,"2022-12-07","Web App",9
"6059"," France attack is not good against tight block defence  Mbappe needs spec for attack  
That i ",0,"2022-12-07","Android",9
"6060","  Loads of  daily bet wins from ",0,"2022-12-07","Android",9
"6061","Congratulation  clapsoccer
FIFAWorldCup2022 
FIFAWorldCupQatar2022 
PialaDunia2022 ",0,"2022-12-07","Android",9
"6062","   Humour frro",4,"2022-12-07","Android",9
"6063","   will be first team to win the   back to back",0,"2022-12-07","Android",9
"6064"," Reserve it for Pengland",0,"2022-12-07","Android",9
"6065","curlyloopUP NEXT  curlyloop

A full day of football this Sat Our U23s play  Res at  followed by  V ",5,"2022-12-07","Web App",9
"6066","  Loads of  daily bet wins from ",0,"2022-12-07","Android",9
"6067","Futur Capitaine  ",2,"2022-12-07","iPhone",9
"6068","He really said  ",1,"2022-12-07","Android",9
"6069","  Greatest of all time",0,"2022-12-07","Android",9
"6070"," LIKE THIS if Karim Benzema is coming back to the squad for the World Cup ",1,"2022-12-07","iPhone",9
"6071","   4 buts ",0,"2022-12-07","iPad",9
"6072","  Hey Grizou hearteyeshearteyeshearteyeshearteyeshearteyesstuckouttonguewinkingeyestuckouttonguewinkingeyestuckouttonguewinkingeyestuckouttonguewinkingeye Love you so much handsome Prince blueheart",4,"2022-12-07","Android",9
"6073","callingsoccerThe  on instagram

boomThese are the TOP 5boom

Total interactions blueheartspeechballoononly official accounts

1 ",112,"2022-12-07","Web App",9
"6074"," Show",0,"2022-12-07","Android",9
"6075","  Stay away from Kylian Im jealoushe is my love hearteyes",1,"2022-12-07","iPhone",9
"6076","Vote for the Best sports content
gt Join the Best app  ",0,"2022-12-07","THEDOTBEST",9
"6077","Vote for the Best sports content
gt Join the Best app  ",0,"2022-12-07","THEDOTBEST",9
"6078","Join the Best app to share your Best sports content
gt ",0,"2022-12-07","BestTLDApp",9
"6079","  That number 7 ",5,"2022-12-07","iPhone",9
"6080","     Cool",0,"2022-12-07","Android",9
"6081","  GOAT muscle",0,"2022-12-07","Android",9
"6082","   Stunning graphic ",1,"2022-12-07","Web App",9
"6083","Giroud blueheart ",1,"2022-12-07","iPhone",9
"6084","redcircleQUARTERFINAL SATURDAY largebluecircle
 v  ",1,"2022-12-07","iPhone",9
"6085","my boy  ",0,"2022-12-07","iPhone",9
"6086","   A warrior nation that would be speaking German if the Yanks hadnt come to save their sorry asses",1,"2022-12-07","iPhone",9
"6087","   4 rabiot mbappe giroud 2",0,"2022-12-07","Android",9
"6088","  Beautiful picture ",0,"2022-12-07","iPhone",9
"6089","  Q flasheaste pa",0,"2022-12-07","Android",9
"6090","    Literally you what",1,"2022-12-07","Web App",9
"6091","  Champion blueheart",0,"2022-12-07","iPhone",9
"6092","Someone pick me up like this and look at me like they look at each other ",26,"2022-12-07","iPhone",9
"6093","Reliving the moment when lesbleus advanced to the quarterfinals FIFAWorldCup2022 it was exhilarating to witness ",0,"2022-12-07","iPhone",9
"6094","  I dont speak 3rd world bitch Broke ass Argentinian joy43 SECOND POTEAU PAVARD SALOP ",1,"2022-12-07","iPhone",9
"6095","  Argentinians still mad about 4 years ago hahaha",0,"2022-12-07","iPhone",9
"6096","   its hard to go through this periodbut we are all with u and waiting for u till u come back",0,"2022-12-07","iPhone",9
"6097","   hahahah youd have to ask  but Im doing well thanks mate",1,"2022-12-07","Web App",9
"6098","ENGFRA Im selling 2x tickets for  Vs  seated together at the Albayt stadium on Saturday 1 ",0,"2022-12-07","iPhone",9
"6099"," Le amore",0,"2022-12-07","Android",9
"6100","  Thai bl writers taking notes",0,"2022-12-07","iPhone",9
"6101","Vote for the Best sports content
gt Join the Best app  ",0,"2022-12-07","THEDOTBEST",9
"6102","Vote for the Best sports content
gt Join the Best app  ",0,"2022-12-07","THEDOTBEST",9
"6103","Join the Best app to share your Best sports content
gt ",0,"2022-12-07","BestTLDApp",9
"6104","  Fantastique",1,"2022-12-07","Web App",9
"6105","date someone who looks at you like that ",0,"2022-12-07","Android",9
"6106","  Qatar 2 trophygoatcrownshow the world youre the best",0,"2022-12-07","Android",9
"6107","   Mbappe is the bestgrin",0,"2022-12-07","Web App",9
"6108","   Lets team up against those english freaks like 1776",4,"2022-12-07","iPhone",9
"6109"," Come on France Beat England please",1,"2022-12-07","Android",9
"6110","    
If you want to beat Brazilyou have to break t ",0,"2022-12-07","Android",9
"6111"," Lets end Its Coming Home shit FIFAWorldCup2022",0,"2022-12-07","Android",9
"6112"," Lets end Its Coming Home shit FIFAWorldCup2022",0,"2022-12-07","Android",9
"6113"," I dont know what it happened but i liked smirksmirksmirk",0,"2022-12-07","iPhone",9
"6114","   get a life mf",0,"2022-12-07","Web App",9
"6115","Lets run this shit back  ",1,"2022-12-07","iPhone",9
"6116","  African power muscleraisedhands",0,"2022-12-07","Web App",9
"6117","Brazil vs France Final
Argentina vs Portugal Third Place Match   FIFAWorldCup2022  ",0,"2022-12-07","iPhone",9
"6118","Dounk lagn ",0,"2022-12-07","Web App",9
"6119","Is it coming home With the 8 quarter finalists at Qatar2022 settled  have a strong lead in global media ",0,"2022-12-07","Web App",9
"6120","  Meaning that you do look like this every day to your lovely bokhit",0,"2022-12-07","Android",9
"6121","  As an American Ill call it football for 2 hours if you beat England ",13,"2022-12-07","iPhone",9
"6122","  As American it feels very 1776 to ask your help to beat England  ",4,"2022-12-06","iPhone",9
"6123","   A warrior nation second to France joyjoyjoyjoy",1,"2022-12-06","iPhone",9
"6124","So Why are you gay ",1,"2022-12-06","iPhone",9
"6125","  Vive girou",0,"2022-12-06","Android",9
"6126","  denial is a river in Egypt YOUR HUSBAND IS GAY",1,"2022-12-06","iPhone",9
"6127","  Pack your bagswave",0,"2022-12-06","iPhone",9
"6128","World Crucial Goal national team standings 061222
54 
52  amp 
49 ",0,"2022-12-06","Web App",9
"6129","Supprimez wesh ",0,"2022-12-06","iPhone",9
"6130","   Someone had to help cos the frenchies threw their arms in the air Your ",0,"2022-12-06","Android",9
"6131"," ou les acheter les t shirt    france FranceAngleterre fra FRAENG   ",0,"2022-12-06","iPhone",9
"6132","         ",0,"2022-12-06","Android",9
"6133","sui Babyapessociety SuiNFT  ",1,"2022-12-06","Web App",9
"6134","   Poor knowledge he says joyYanks started helping the UK in September 194 ",0,"2022-12-06","iPhone",9
"6135","   Yanks came in late after Pearl Harbour Really poor knowledge Frenchy",0,"2022-12-06","Android",9
"6136","me amp who ",1,"2022-12-06","Android",9
"6137","   No you didnt The USA did The English pick a fight like a little Chihua ",0,"2022-12-06","iPhone",9
"6138"," Youre forgetting  and  choom",0,"2022-12-06","iPhone",9
"6139","   And weve duffed em both up in recent history Get your woke head back i ",0,"2022-12-06","Android",9
"6140","  Ronaldo will be holding it this world cup",0,"2022-12-06","Android",9
"6141"," Final   vs   sucks ",0,"2022-12-06","iPhone",9
"6142","   welcome to AC MILAN    ",0,"2022-12-06","iPhone",9
"6143","Cheering for you and only you ",0,"2022-12-06","iPhone",9
"6144","  Hello bappe God Bless You you Life",0,"2022-12-06","Web App",9
"6145"," Winning easily against Pengland   cmon boyshearteyes",1,"2022-12-06","Android",9
"6146","  On taime Oliv",0,"2022-12-06","iPhone",9
"6147","   You havent had an English king or queen for over 900 years Theyve all be French and German since",0,"2022-12-06","iPhone",9
"6148","   All you know is ww2 how pathetic joyThen you should know how the French s ",0,"2022-12-06","iPhone",9
"6149","   And the British saved you from blue eyes and blonde hair Doesnt really compare does it",0,"2022-12-06","Android",9
"6150","Oh dear god how the humbling is needed  end this ",0,"2022-12-06","iPhone",9
"6151","   Are you sure Does 1066 mean anything to you The year England was invade ",1,"2022-12-06","iPhone",9
"6152","Ya quedo listo los 4tos de final  2022

912  vs  
912   ",0,"2022-12-06","Android",9
"6153","On This Day 1933  star George Camsell marks his  return with a brace against France  ",11,"2022-12-06","Android",9
"6154","my bitch is gay ",1,"2022-12-06","Android",9
"6155","    Why over 18s
tiredface",0,"2022-12-06","iPhone",9
"6156","derien b ",1,"2022-12-06","iPhone",9
"6157","  Plesse come back",0,"2022-12-06","Android",9
"6158","   The fact you have a history is down to us",0,"2022-12-06","Android",9
"6159","Look for a partner who looks at you the way they look at each other hearteyes",0,"2022-12-06","iPhone",9
"6160","I agree ",0,"2022-12-06","iPhone",9
"6161","    Im just teasing you brother Saudis surprised the whole world ",0,"2022-12-06","iPhone",9
"6162","  On taime Giroud",1,"2022-12-06","iPhone",9
"6163"," Wokiste",0,"2022-12-06","iPhone",9
"6164","    pleure",0,"2022-12-06","Web App",9
"6165"," Haha the edits are great While some may laugh our eyes remain on the prize trophyIf these two are pro ",0,"2022-12-06","iPhone",9
"6166","  O taime Olivier hearteyeshearteyesmusclemusclepray",0,"2022-12-06","Android",9
"6167","  Le GOAT soccersoccersoccer",2,"2022-12-06","Web App",9
"6168"," Hello",0,"2022-12-06","Android",9
"6169","   Thank you leo Im doing good mate hows dominating the scene been",1,"2022-12-06","Web App",9
"6170","  On taime   ",0,"2022-12-06","Android",9
"6171","   4 buts",0,"2022-12-06","iPhone",9
"6172","    And the friend is him ",2,"2022-12-06","Android",9
"6173","    I was about to tag you lmao",2,"2022-12-06","Web App",9
"6174","  Bro losing to Morocco skullskullskullskullskullskullskullskullskullskullskullskullskullskullskullskull",1,"2022-12-06","Android",9
"6175"," Lien  ",3,"2022-12-06","iPhone",9
"6176","  maillot ",0,"2022-12-06","iPhone",9
"6177","  We love you france from indiagrinning",1,"2022-12-06","iPhone",9
"6178","Buck breaking ",0,"2022-12-06","Android",9
"6179","  Le goat",0,"2022-12-06","iPhone",9
"6180","     We are away on Saturday and back home against ",1,"2022-12-06","iPhone",9
"6181"," Wesh les gars",0,"2022-12-06","Android",9
"6182"," Wesh les gars",0,"2022-12-06","Android",9
"6183","  God bless you mbape",0,"2022-12-06","Android",9
"6184","Qatar2022  FIFAWorldCup    Mbapp absent from training his condition
",0,"2022-12-06","Instagram",9
"6185","  facepunchyou the best player of all time",0,"2022-12-06","Android",9
"6186","Blues forever   ",0,"2022-12-06","Android",9
"6187","Two huge knockout games on Saturday as  take on  But first the big one as we play ",8,"2022-12-06","iPhone",9
"6188","     Are Ashton at homeif not whens the next home game",0,"2022-12-06","Android",9
"6189","IS FOOTBALL COMING HOME

The best place to catch all the action from  vs  in the QF of the ",9,"2022-12-06","Android",9
"6190","me and who ",0,"2022-12-06","iPhone",9
"6191","1994 FIFA World Cup Qualification  Israel v France ",0,"2022-12-06","Web App",9
"6192","    Hahahahaha well dont cry baby",0,"2022-12-06","iPhone",9
"6193"," La team SHEHE en pls",0,"2022-12-06","iPad",9
"6194","please ",0,"2022-12-06","Web App",9
"6195","  Super",0,"2022-12-06","Android",9
"6196"," Mbappe was hella sus for doing this lol Had me in the first half",0,"2022-12-06","Android",9
"6197","     will win the World Cup",0,"2022-12-06","Android",9
"6198"," bring back  to the french squad",0,"2022-12-06","Android",9
"6199","Send him home as a precaution  ",1,"2022-12-06","Android",9
"6200","  In Copa America we no have San Marino and Andorra  Fembbape only can violate a camerunese femboy wave",0,"2022-12-06","Web App",9
"6201","  Easy game for  and ",0,"2022-12-06","Android",9
"6202","NotWatchingWorldCup2022 Corruption but love Matt an absolute unique talent cartoon humour ENGFRA  ",1,"2022-12-06","Web App",9
"6203","  Yes cause you played like 50 copa America joyMbapp violated you 4 years ago joy",0,"2022-12-06","iPhone",9
"6204","  Argentina is the more winner team in the world keep going believe in Fembbape  only ",0,"2022-12-06","Web App",9
"6205","  They also have more WC than the Argentinian immigrants joy",0,"2022-12-06","iPhone",9
"6206","  Italy have more WC than the african mix ",0,"2022-12-06","Web App",9
"6207"," Giroud on what has kept  going despite a number of stars missing through injuries sustained bef ",4,"2022-12-06","iPhone",9
"6208"," True  and  are efficient teams They do not hesitate to let their opponen ",0,"2022-12-06","iPhone",9
"6209","  hahaha triggered you son of immigrants joyYoure just a washed up Italian",0,"2022-12-06","iPhone",9
"6210","   That slight white stroke does so much dope work brother fire",1,"2022-12-06","Web App",9
"6211","Literally the  ",0,"2022-12-06","Web App",9
"6212","  You right is a insult call french to some senegalese ",0,"2022-12-06","Web App",9
"6213","    What about Brazil",0,"2022-12-06","iPhone",9
"6214","    definitely going to be ",0,"2022-12-06","Web App",9
"6215"," LOVEE blueheart",0,"2022-12-06","Android",9
"6216","Merci Rabiot blueheartyou are always a warrior for any team Believe me I have watched you since PSG Much Continued Succe ",0,"2022-12-06","iPhone",9
"6217","    yh their pr team is really good",0,"2022-12-06","iPhone",9
"6218"," Yumi go starstarstar",0,"2022-12-06","Android",9
"6219","   hahah thank you chief",0,"2022-12-06","Web App",9
"6220","   cheers mate",0,"2022-12-06","Web App",9
"6221","   thanks brother hope youre well x",1,"2022-12-06","Web App",9
"6222","Good game for ",0,"2022-12-06","iPhone",9
"6223","     can pull a surprise at this world cup",0,"2022-12-06","Android",9
"6224"," So true ",0,"2022-12-06","Android",9
"6225","    Sorry in Seville watching Utd redcirclewhitecircleblackcircle",0,"2022-12-06","iPhone",9
"6226"," Looking English comments",0,"2022-12-06","Android",9
"6227","    Put some respect on his name Messi",1,"2022-12-06","iPhone",9
"6228","    Argentina is winning this hands down",1,"2022-12-06","iPhone",9
"6229","  Yes WE CAN ",0,"2022-12-06","Web App",9
"6230"," Good",0,"2022-12-06","Android",9
"6231","  We are Exporters and manufacturers of Sports WearsSoccer uniforms soccer balls Bas ",0,"2022-12-06","Web App",9
"6232","     What did you notice about Ghanas ig page",0,"2022-12-06","iPhone",9
"6233","   

No I dont I see anyone else he will win again",0,"2022-12-06","TwitPane Android",9
"6234","   

No I dont I see anyone else he will win again",0,"2022-12-06","TwitPane Android",9
"6235","the f in France stands for fruity ",3,"2022-12-06","iPhone",9
"6236","   knock them out ",2,"2022-12-06","Android",9
"6237","    I see the late queen may her soul rest in peace taking the trop ",0,"2022-12-06","Android",9
"6238","    Burna Boys Last Last video is ranked the 4th most viewed music ",0,"2022-12-06","Android",9
"6239","    You sure about that",0,"2022-12-06","Android",9
"6240","Ive been spending my data watching videos on the Instagram pages of   and  

P ",388,"2022-12-06","iPhone",9
"6241","   flop",8,"2022-12-06","iPhone",9
"6242","top leads the way

 Can you see anyone other than the  forward winning the Golden Boot ",33,"2022-12-06","Web App",9
"6243"," Milan players",0,"2022-12-06","iPhone",9
"6244","  Thanks",1,"2022-12-06","iPhone",9
"6245","   Insane bro You wont disappoint",2,"2022-12-06","iPhone",9
"6246"," Gays ",1,"2022-12-06","iPhone",9
"6247","   Actually in love with this one leo truely beautiful design not just saying because im frenchstuckouttongueclosedeyes",1,"2022-12-06","iPhone",9
"6248"," famous cell take voice any",0,"2022-12-06","Web App",9
"6249","romantiqueeyeseyes",1,"2022-12-06","iPhone",9
"6250","  Wa r u ge",0,"2022-12-06","Android",9
"6251"," On confirme smirk",196,"2022-12-06","Web App",9
"6252"," Really guys That position",0,"2022-12-06","Android",9
"6253"," True",0,"2022-12-06","Android",9
"6254","   Masterclass ce site",0,"2022-12-06","Android",9
"6255","Chelou hein ",0,"2022-12-06","iPhone",9
"6256"," Bebou vibes",0,"2022-12-06","iPhone",9
"6257","     trophy

   smsports ",155,"2022-12-06","Web App",9
"6258","not the official account sob",10,"2022-12-06","iPhone",9
"6259"," Please make it stop",0,"2022-12-06","iPhone",9
"6260"," delete this",0,"2022-12-06","iPhone",9
"6261","   No I think its a blend of both and hes more pivotal for  tha ",0,"2022-12-06","iPhone",9
"6262","  Homophobe ",1,"2022-12-06","iPhone",9
"6263"," TicTacTicTac hourglassflowingsand",19,"2022-12-06","iPhone",9
"6264","sobsobme n who ",2,"2022-12-06","iPhone",9
"6265"," Fait",0,"2022-12-06","Android",9
"6266","Fuck it Ill say it 

How about fighting the Qatar homophobic rules and wear the one love armband even if threate ",6,"2022-12-06","Android",9
"6267","When heshe looked at you like this you win it all  ",0,"2022-12-06","iPhone",9
"6268","Limite ",2,"2022-12-06","Android",9
"6269"," Suprimme",2,"2022-12-06","Android",9
"6270","  Nbr of flags in 211 usernames who liked
 21 3 3 3 2 2 1 1 ",1,"2022-12-06","BotTheFlag",9
"6271","  analyse this tweet",3,"2022-12-06","iPhone",9
"6272","Stop racism blacklargesquarewhitelargesquare
       ",0,"2022-12-06","Android",9
"6273","  wins the WorldCup2022",0,"2022-12-06","iPhone",9
"6274"," King football",0,"2022-12-06","Android",9
"6275","  can u please combine   and  to form one team So that they ",0,"2022-12-06","Android",9
"6276","From amateur football to becoming a  champion and now the alltime top scorer for   ",0,"2022-12-06","TweetDeck",9
"6277"," is Benzema still injure  I think the world cup is  getting  touch more ",0,"2022-12-06","Android",9
"6278","    speechballoonRaphaelwinkspeechballoonspeechballoonspeechballoon ",0,"2022-12-06","Android",9
"6279","   Pleure ",0,"2022-12-06","iPhone",9
"6280","   Pleure ",0,"2022-12-06","iPhone",9
"6281","   Blue one with Pavard on back ",0,"2022-12-06","Android",9
"6282","   ZakiaaaaahearteyesThe blue or white one",0,"2022-12-06","iPhone",9
"6283","  Yes lost time",0,"2022-12-06","iPhone",9
"6284","   i also ordered the 2022 home kit ",1,"2022-12-06","Android",9
"6285","  Happy birthday Feliz cumpleaos",0,"2022-12-06","Web App",9
"6286","  A tough game for france",1,"2022-12-06","Android",9
"6287","   hahah you could take it tho",1,"2022-12-06","Android",9
"6288","   Awesome",1,"2022-12-06","Android",9
"6289","shirtBenjamin Pavard 

 vs

",1,"2022-12-06","Android",9
"6290","This teams midfield line is so damn good TheFavorite WorldCup ",0,"2022-12-06","Android",9
"6291","  Youre a born stunner goatfire",0,"2022-12-06","iPhone",9
"6292","  Bayroq daxshat  ",1,"2022-12-06","iPhone",9
"6293","After   appealed VARs decision to disallow an  goal in their 10 defeat to Tunisia ",0,"2022-12-06","TweetDeck",9
"6294"," Good luck and my compliments to one of the best and most underrated strikers in the history of football ",0,"2022-12-06","Android",9
"6295","   What a dude",1,"2022-12-06","iPhone",9
"6296","   Great colorsfirefirefire",1,"2022-12-06","Web App",9
"6297","Predictions FIFAWorldCupQatar2022 Final trophy

 says amp definitely hope for  

Brazil vs France 
 v ",1,"2022-12-06","iPhone",9
"6298","   Yes we own you and your little country thats right",0,"2022-12-06","iPhone",9
"6299","   A collection of cool llamas from an NFTgang member for cool collectorssunglasses1musclefire",1,"2022-12-06","Web App",9
